Index,Start_Ticks,Start_Time,Pitch,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
1635,171878,358.0791667,B4,51,326,0.6791666667,raw_midi,4,
1636,171880,358.0833333,B3,59,305,0.6354166667,raw_midi,1,
1637,171989,358.3104167,C5,49,190,0.3958333333,raw_midi,4,
1638,172073,358.4854167,C4,59,137,0.2854166667,raw_midi,2,
1639,172084,358.5083333,D4,49,5,0.01041666667,raw_midi,4,
1640,172221,358.79375,A4,54,3,0.00625,raw_midi,4,
1641,172244,358.8416667,G#3,63,139,0.2895833333,raw_midi,2,
1642,172343,359.0479167,C5,47,187,0.3895833333,raw_midi,4,
1643,172428,359.225,A3,67,2138,4.454166667,raw_midi,3,
1644,172430,359.2291667,D4,62,385,0.8020833333,raw_midi,4,
1645,172565,359.5104167,A4,51,250,0.5208333333,raw_midi,4,
1646,172675,359.7395833,C5,57,371,0.7729166667,raw_midi_overlapped,4,
1647,172816,360.0333333,D4,57,362,0.7541666667,raw_midi,4,
1648,172820,360.0416667,A4,46,125,0.2604166667,raw_midi,4,
1649,172945,360.3020833,A4,52,351,0.73125,raw_midi,4,
1650,173046,360.5125,C5,58,3,0.00625,raw_midi,4,
1651,173178,360.7875,D4,57,347,0.7229166667,raw_midi,4,
1652,173298,361.0375,A4,48,335,0.6979166667,raw_midi,4,
1653,173351,361.1479167,B5,74,1349,2.810416667,raw_midi,1,
1654,173400,361.25,C5,54,4,0.008333333333,raw_midi,4,
1655,173526,361.5125,D4,58,368,0.7666666667,raw_midi,4,
1656,173526,361.5125,C6,69,1194,2.4875,raw_midi,2,
1657,173639,361.7479167,A4,58,370,0.7708333333,raw_midi,4,
1658,173673,361.81875,G#5,60,1047,2.18125,raw_midi,2,
1659,173776,362.0333333,C5,55,364,0.7583333333,raw_midi_overlapped,4,
1660,173831,362.1479167,A5,58,898,1.870833333,raw_midi,3,
1661,173898,362.2875,D4,63,340,0.7083333333,raw_midi_overlapped,4,
1662,174014,362.5291667,A4,59,347,0.7229166667,raw_midi_overlapped,4,
1663,174054,362.6125,B4,63,502,1.045833333,raw_midi,4,
1664,174058,362.6208333,B3,76,480,1,raw_midi,1,
1665,174140,362.7916667,C5,54,4,0.008333333333,raw_midi,4,
1666,174238,362.9958333,D4,54,2,0.004166666667,raw_midi,4,
1667,174243,363.00625,C4,68,467,0.9729166667,raw_midi,2,
1668,174361,363.2520833,A4,51,3,0.00625,raw_midi,4,
1669,174364,363.2583333,C5,54,102,0.2125,raw_midi_overlapped,4,
1670,174426,363.3875,G#3,72,297,0.61875,raw_midi,2,
1671,174466,363.4708333,C5,55,4,0.008333333333,raw_midi,4,
1672,174568,363.6833333,A3,71,147,0.30625,raw_midi,3,
1673,174599,363.7479167,D4,68,117,0.24375,raw_midi,4,
1674,174730,364.0208333,A4,61,335,0.6979166667,raw_midi,4,
1675,174776,364.1166667,B5,86,714,1.4875,raw_midi,1,
1676,174845,364.2604167,C5,54,323,0.6729166667,raw_midi_overlapped,4,
1677,174946,364.4708333,D4,65,368,0.7666666667,raw_midi_overlapped,4,
1678,174946,364.4708333,C6,77,540,1.125,raw_midi,2,
1679,175069,364.7270833,A4,52,361,0.7520833333,raw_midi,4,
1680,175106,364.8041667,G#5,80,1149,2.39375,raw_midi,2,
1681,175168,364.9333333,C5,64,2,0.004166666667,raw_midi,4,
1682,175261,365.1270833,A5,77,850,1.770833333,raw_midi,3,
1683,175314,365.2375,D4,73,4,0.008333333333,raw_midi,4,
1684,175363,365.3395833,C5,46,170,0.3541666667,raw_midi_overlapped,4,
1685,175434,365.4875,A4,50,216,0.45,raw_midi,4,
1686,175465,365.5520833,B3,89,1069,2.227083333,raw_midi,1,
1687,175469,365.5604167,B4,71,1065,2.21875,raw_midi,4,
1688,175533,365.69375,C5,63,2,0.004166666667,raw_midi,4,
1689,175645,365.9270833,C4,80,356,0.7416666667,raw_midi_overlapped,2,
1690,175653,365.94375,A4,59,113,0.2354166667,raw_midi,4,
1691,175654,365.9458333,D4,56,342,0.7125,raw_midi,4,
1692,175770,366.1875,A4,58,208,0.4333333333,raw_midi,4,
1693,175818,366.2875,G#3,82,735,1.53125,raw_midi,2,
1694,175903,366.4645833,C5,62,330,0.6875,raw_midi_overlapped,4,
1695,175973,366.6104167,A3,79,375,0.78125,raw_midi,3,
1696,175981,366.6270833,A4,68,139,0.2895833333,raw_midi,4,
1697,175999,366.6645833,D4,67,312,0.65,raw_midi_overlapped,4,
1698,176001,366.66875,C4,50,5,0.01041666667,raw_midi,4,
1699,176123,366.9229167,A4,79,226,0.4708333333,raw_midi_overlapped,4,
1700,176179,367.0395833,B5,95,342,0.7125,raw_midi,1,
1701,176233,367.1520833,C5,74,3,0.00625,raw_midi,2,
1702,176311,367.3145833,D4,71,2,0.004166666667,raw_midi,4,
1703,176323,367.3395833,C4,58,240,0.5,raw_midi,4,
1704,176345,367.3854167,C6,88,173,0.3604166667,raw_midi,2,
1705,176349,367.39375,A4,66,6,0.0125,raw_midi,4,
1706,176406,367.5125,A5,64,167,0.3479166667,raw_midi,4,
1707,176484,367.675,C5,71,2,0.004166666667,raw_midi,4,
1708,176499,367.70625,G#5,86,76,0.1583333333,raw_midi,2,
1709,176664,368.05,C5,85,782,1.629166667,raw_midi,4,
1710,176664,368.05,A5,87,369,0.76875,raw_midi,3,
1711,176666,368.0541667,A4,79,867,1.80625,raw_midi,4,
1712,176669,368.0604167,D4,75,882,1.8375,raw_midi,4,
1713,176866,368.4708333,D#6,105,280,0.5833333333,raw_midi_overlapped,1,
1714,177045,368.84375,E6,88,430,0.8958333333,raw_midi,2,
1715,177146,369.0541667,D#6,74,3,0.00625,raw_midi,1,
1716,177223,369.2145833,B5,80,201,0.41875,raw_midi,2,
1717,177406,369.5958333,C6,88,260,0.5416666667,raw_midi,3,
1718,177579,369.95625,D#6,107,385,0.8020833333,raw_midi,1,
1719,177758,370.3291667,E6,92,427,0.8895833333,raw_midi,2,
1720,177928,370.6833333,B5,82,228,0.475,raw_midi,2,
1721,178084,371.0083333,C6,79,245,0.5104166667,raw_midi,3,
1722,178260,371.375,D#6,108,329,0.6854166667,raw_midi,1,
1723,178436,371.7416667,E6,97,305,0.6354166667,raw_midi,3,
1724,178599,372.08125,B5,106,185,0.3854166667,raw_midi,1,
1725,178776,372.45,C6,93,110,0.2291666667,raw_midi,3,
1726,178948,372.8083333,G#5,102,173,0.3604166667,raw_midi,1,
1727,179110,373.1458333,A5,99,48,0.1,raw_midi,3,
1728,179279,373.4979167,F5,105,179,0.3729166667,raw_midi,1,
1729,179448,373.85,F#5,89,72,0.15,raw_midi,3,
1730,179609,374.1854167,D#5,95,164,0.3416666667,raw_midi,1,
1731,179764,374.5083333,E5,95,30,0.0625,raw_midi,3,
1732,179935,374.8645833,B4,103,169,0.3520833333,raw_midi,1,
1733,180100,375.2083333,C5,99,63,0.13125,raw_midi,3,
1734,180265,375.5520833,G#4,104,179,0.3729166667,raw_midi,1,
1735,180439,375.9145833,A4,93,64,0.1333333333,raw_midi,3,
1736,180603,376.25625,A#4,102,36,0.075,raw_midi,4,
1737,180773,376.6104167,B4,101,71,0.1479166667,raw_midi,4,
1738,180954,376.9875,C5,105,37,0.07708333333,raw_midi,4,
1739,181219,377.5395833,C#5,103,849,1.76875,raw_midi,4,
1740,183874,383.0708333,D4,43,871,1.814583333,raw_midi,1,
1741,184079,383.4979167,D5,53,634,1.320833333,raw_midi,2,
1742,184240,383.8333333,A#4,62,501,1.04375,raw_midi,2,
1743,184410,384.1875,B4,59,335,0.6979166667,raw_midi,2,
1744,184573,384.5270833,F#4,58,175,0.3645833333,raw_midi,2,
1745,184786,384.9708333,G4,54,1343,2.797916667,raw_midi,3,
1746,184804,385.0083333,G2,36,1324,2.758333333,raw_midi,1,
1747,184970,385.3541667,B2,49,1159,2.414583333,raw_midi,2,
1748,185175,385.78125,D3,44,954,1.9875,raw_midi,3,
1749,185349,386.14375,D4,53,780,1.625,raw_midi,1,
1750,185520,386.5,D5,63,609,1.26875,raw_midi,2,
1751,185669,386.8104167,A#4,65,460,0.9583333333,raw_midi,2,
1752,185834,387.1541667,B4,63,296,0.6166666667,raw_midi,2,
1753,186008,387.5166667,F#4,53,133,0.2770833333,raw_midi,2,
1754,186215,387.9479167,G4,48,1081,2.252083333,raw_midi,3,
1755,186390,388.3125,B3,57,909,1.89375,raw_midi,2,
1756,186588,388.725,D4,49,708,1.475,raw_midi,3,
1757,186778,389.1208333,E4,53,518,1.079166667,raw_midi,1,
1758,186951,389.48125,E5,62,349,0.7270833333,raw_midi,2,
1759,187109,389.8104167,B4,67,190,0.3958333333,raw_midi,2,
1760,187290,390.1875,C5,75,359,0.7479166667,raw_midi,2,
1761,187445,390.5104167,G#4,68,201,0.41875,raw_midi,2,
1762,187629,390.89375,A4,61,765,1.59375,raw_midi,3,
1763,187660,390.9583333,G2,49,735,1.53125,raw_midi,1,
1764,187830,391.3125,C3,53,565,1.177083333,raw_midi,2,
1765,188000,391.6666667,E3,62,1045,2.177083333,raw_midi,3,
1766,188173,392.0270833,E4,69,222,0.4625,raw_midi,1,
1767,188358,392.4125,E5,75,682,1.420833333,raw_midi,2,
1768,188504,392.7166667,B4,74,536,1.116666667,raw_midi,2,
1769,188689,393.1020833,C5,77,872,1.816666667,raw_midi,2,
1770,188855,393.4479167,G#4,69,184,0.3833333333,raw_midi,2,
1771,189024,393.8,A4,72,527,1.097916667,raw_midi,3,
1772,189066,393.8875,G3,63,502,1.045833333,raw_midi,1,
1773,189213,394.19375,C4,76,800,1.666666667,raw_midi,2,
1774,189386,394.5541667,E4,89,742,1.545833333,raw_midi,3,
1775,189556,394.9083333,A4,80,197,0.4104166667,raw_midi,1,
1776,189734,395.2791667,C6,85,106,0.2208333333,raw_midi,3,
1777,189891,395.60625,B5,95,294,0.6125,raw_midi,4,
1778,190123,396.0895833,A5,85,1062,2.2125,raw_midi,1,
1779,190344,396.55,F#3,55,840,1.75,raw_midi,1,
1780,190553,396.9854167,A3,49,631,1.314583333,raw_midi,2,
1781,190744,397.3833333,D4,50,169,0.3520833333,raw_midi_overlapped,3,
1782,190746,397.3875,G5,72,435,0.90625,raw_midi,2,
1783,190913,397.7354167,D4,41,2,0.004166666667,raw_midi,2,
1784,190916,397.7416667,F#5,80,267,0.55625,raw_midi,2,
1785,191080,398.0833333,E5,73,149,0.3104166667,raw_midi,2,
1786,191109,398.14375,D3,61,494,1.029166667,raw_midi,1,
1787,191255,398.4479167,D5,73,338,0.7041666667,raw_midi_overlapped,2,
1788,191259,398.45625,A3,52,342,0.7125,raw_midi,2,
1789,191434,398.8208333,C5,80,201,0.41875,raw_midi,3,
1790,191448,398.85,C4,49,493,1.027083333,raw_midi,3,
1791,191593,399.1520833,D5,75,7,0.01458333333,raw_midi,4,
1792,191639,399.2479167,C5,70,295,0.6145833333,raw_midi,1,
1793,191936,399.8666667,B4,61,980,2.041666667,raw_midi,2,
1794,191960,399.9166667,G3,43,956,1.991666667,raw_midi,1,
1795,192170,400.3541667,B3,63,746,1.554166667,raw_midi,2,
1796,192353,400.7354167,D4,51,565,1.177083333,raw_midi,3,
1797,192353,400.7354167,G5,74,183,0.38125,raw_midi,3,
1798,192539,401.1229167,G5,80,381,0.79375,raw_midi,1,
1799,192718,401.4958333,C3,63,318,0.6625,raw_midi,1,
1800,192720,401.5,A4,65,489,1.01875,raw_midi,2,
1801,192888,401.85,E3,64,331,0.6895833333,raw_midi,2,
1802,193069,402.2270833,E5,65,189,0.39375,raw_midi,3,
1803,193081,402.2520833,A3,52,292,0.6083333333,raw_midi,3,
1804,193260,402.625,E5,57,790,1.645833333,raw_midi,1,
1805,193418,402.9541667,G4,55,632,1.316666667,raw_midi,2,
1806,193424,402.9666667,D3,48,626,1.304166667,raw_midi,1,
1807,193626,403.3875,G3,53,424,0.8833333333,raw_midi,2,
1808,193784,403.7166667,B3,40,267,0.55625,raw_midi,3,
1809,193819,403.7895833,D5,65,212,0.4416666667,raw_midi_overlapped,3,
1810,194031,404.23125,D5,63,4,0.008333333333,raw_midi,1,
1811,194241,404.66875,C4,56,752,1.566666667,raw_midi,2,
1812,194249,404.6854167,D2,39,744,1.55,raw_midi,1,
1813,194490,405.1875,A2,50,501,1.04375,raw_midi,2,
1814,194694,405.6125,F#4,45,299,0.6229166667,raw_midi,3,
1815,195000,406.25,G4,45,2760,5.75,raw_midi,4,
1816,195008,406.2666667,B3,51,2752,5.733333333,raw_midi,4,
1817,195009,406.26875,G2,39,769,1.602083333,raw_midi,1,
1818,195236,406.7416667,B2,44,359,0.7479166667,raw_midi,2,
1819,195431,407.1479167,D3,35,742,1.545833333,raw_midi_overlapped,2,
1820,195596,407.4916667,B2,53,373,0.7770833333,raw_midi,3,
1821,195780,407.875,G2,48,721,1.502083333,raw_midi,1,
1822,195973,408.2770833,B2,57,353,0.7354166667,raw_midi_overlapped,2,
1823,196148,408.6416667,D5,63,328,0.6833333333,raw_midi,4,
1824,196173,408.69375,D3,40,2,0.004166666667,raw_midi,2,
1825,196326,409.0125,B2,65,5,0.01041666667,raw_midi,3,
1826,196478,409.3291667,D5,71,365,0.7604166667,raw_midi_overlapped,1,
1827,196505,409.3854167,G2,53,675,1.40625,raw_midi_overlapped,1,
1828,196689,409.76875,B2,60,319,0.6645833333,raw_midi,2,
1829,196843,410.0895833,D5,70,5,0.01041666667,raw_midi,2,
1830,196851,410.10625,D3,53,669,1.39375,raw_midi,2,
1831,197008,410.4333333,B2,69,357,0.74375,raw_midi,3,
1832,197180,410.7916667,G2,56,8,0.01666666667,raw_midi,1,
1833,197180,410.7916667,D5,77,313,0.6520833333,raw_midi,3,
1834,197365,411.1770833,B2,65,270,0.5625,raw_midi,2,
1835,197445,411.34375,E5,64,101,0.2104166667,raw_midi_overlapped,4,
1836,197493,411.44375,D5,70,143,0.2979166667,raw_midi,4,
1837,197523,411.50625,D3,56,516,1.075,raw_midi,2,
1838,197546,411.5541667,E5,86,3,0.00625,raw_midi,4,
1839,197639,411.7479167,B2,74,400,0.8333333333,raw_midi,3,
1840,197639,411.7479167,D5,89,165,0.34375,raw_midi_overlapped,4,
1841,197710,411.8958333,C#5,90,331,0.6895833333,raw_midi,4,
1842,197804,412.0916667,D5,99,4,0.008333333333,raw_midi,4,
1843,198006,412.5125,A2,59,772,1.608333333,raw_midi,1,
1844,198023,412.5479167,E5,83,783,1.63125,raw_midi,1,
1845,198238,412.9958333,C3,49,353,0.7354166667,raw_midi_overlapped,2,
1846,198418,413.3708333,F#3,54,371,0.7729166667,raw_midi,2,
1847,198591,413.73125,C3,58,4,0.008333333333,raw_midi,3,
1848,198779,414.1229167,A2,43,734,1.529166667,raw_midi,1,
1849,198779,414.1229167,D5,62,1227,2.55625,raw_midi,3,
1850,198981,414.54375,C3,43,353,0.7354166667,raw_midi_overlapped,2,
1851,199156,414.9083333,F#3,47,712,1.483333333,raw_midi_overlapped,2,
1852,199334,415.2791667,C3,54,2,0.004166666667,raw_midi,3,
1853,199515,415.65625,A2,48,501,1.04375,raw_midi,1,
1854,199694,416.0291667,C3,62,5,0.01041666667,raw_midi,2,
1855,199868,416.3916667,F#3,63,3,0.00625,raw_midi,2,
1856,200010,416.6875,D5,85,83,0.1729166667,raw_midi,4,
1857,200030,416.7291667,F#3,51,5,0.01041666667,raw_midi,2,
1858,200039,416.7479167,C3,62,170,0.3541666667,raw_midi,3,
1859,200176,417.0333333,D5,89,44,0.09166666667,raw_midi,1,
1860,200203,417.0895833,A2,56,270,0.5625,raw_midi,1,
1861,200333,417.3604167,D5,92,105,0.21875,raw_midi,2,
1862,200348,417.3916667,C3,63,122,0.2541666667,raw_midi,2,
1863,200496,417.7,D5,91,44,0.09166666667,raw_midi,2,
1864,200498,417.7041667,F#3,60,193,0.4020833333,raw_midi,2,
1865,200655,418.03125,D5,89,45,0.09375,raw_midi,3,
1866,200659,418.0395833,C3,56,52,0.1083333333,raw_midi,3,
1867,200845,418.4270833,E5,78,680,1.416666667,raw_midi,1,
1868,200878,418.4958333,B2,61,663,1.38125,raw_midi,1,
1869,201056,418.8666667,D3,62,328,0.6833333333,raw_midi_overlapped,2,
1870,201229,419.2270833,G3,59,400,0.8333333333,raw_midi,2,
1871,201384,419.55,D3,49,5,0.01041666667,raw_midi,3,
1872,201544,419.8833333,B2,51,695,1.447916667,raw_midi_overlapped,1,
1873,201546,419.8875,D5,66,703,1.464583333,raw_midi,3,
1874,201721,420.2520833,D3,64,278,0.5791666667,raw_midi_overlapped,2,
1875,201894,420.6125,G3,47,354,0.7375,raw_midi,2,
1876,201999,420.83125,D3,48,4,0.008333333333,raw_midi,3,
1877,202239,421.33125,B2,59,7,0.01458333333,raw_midi,1,
1878,202440,421.75,F3,44,349,0.7270833333,raw_midi_overlapped,2,
1879,202600,422.0833333,G5,59,344,0.7166666667,raw_midi,1,
1880,202611,422.10625,G3,40,659,1.372916667,raw_midi,2,
1881,202789,422.4770833,F3,40,1,0.002083333333,raw_midi,3,
1882,202945,422.8020833,B2,51,798,1.6625,raw_midi,1,
1883,202946,422.8041667,G5,64,323,0.6729166667,raw_midi,3,
1884,203129,423.1854167,F3,47,282,0.5875,raw_midi_overlapped,2,
1885,203208,423.35,A5,62,127,0.2645833333,raw_midi_overlapped,4,
1886,203269,423.4770833,G5,66,141,0.29375,raw_midi,4,
1887,203270,423.4791667,G3,44,474,0.9875,raw_midi,2,
1888,203335,423.6145833,A5,67,3,0.00625,raw_midi,4,
1889,203410,423.7708333,G5,78,201,0.41875,raw_midi,4,
1890,203411,423.7729167,F3,47,2,0.004166666667,raw_midi,3,
1891,203503,423.9645833,F#5,81,233,0.4854166667,raw_midi,4,
1892,203611,424.1895833,G5,83,133,0.2770833333,raw_midi,4,
1893,203801,424.5854167,C3,45,745,1.552083333,raw_midi,1,
1894,203806,424.5958333,A5,72,2,0.004166666667,raw_midi,1,
1895,204018,425.0375,E3,46,336,0.7,raw_midi_overlapped,2,
1896,204185,425.3854167,G3,47,398,0.8291666667,raw_midi,2,
1897,204354,425.7375,E3,56,1,0.002083333333,raw_midi,3,
1898,204543,426.13125,G5,60,1185,2.46875,raw_midi,3,
1899,204548,426.1416667,C3,51,1036,2.158333333,raw_midi,1,
1900,204728,426.5166667,E3,54,307,0.6395833333,raw_midi,2,
1901,204903,426.88125,G3,46,681,1.41875,raw_midi,2,
1902,205036,427.1583333,E3,64,404,0.8416666667,raw_midi,3,
1903,205231,427.5645833,D3,73,493,1.027083333,raw_midi,1,
1904,205394,427.9041667,F3,69,137,0.2854166667,raw_midi,2,
1905,205553,428.2354167,B3,73,318,0.6625,raw_midi,2,
1906,205729,428.6020833,F3,63,140,0.2916666667,raw_midi,3,
1907,205731,428.60625,G5,87,159,0.33125,raw_midi,4,
1908,205891,428.9395833,G5,93,77,0.1604166667,raw_midi,1,
1909,205893,428.94375,D3,58,498,1.0375,raw_midi,2,
1910,206039,429.2479167,F3,69,134,0.2791666667,raw_midi,2,
1911,206048,429.2666667,G5,88,63,0.13125,raw_midi,2,
1912,206213,429.6104167,B3,59,190,0.3958333333,raw_midi,2,
1913,206214,429.6125,G5,91,29,0.06041666667,raw_midi,2,
1914,206374,429.9458333,G5,89,74,0.1541666667,raw_midi,3,
1915,206379,429.95625,F3,58,207,0.43125,raw_midi,3,
1916,206628,430.475,A5,73,847,1.764583333,raw_midi,1,
1917,206655,430.53125,E3,42,654,1.3625,raw_midi_overlapped,1,
1918,206854,430.9458333,G3,45,310,0.6458333333,raw_midi,2,
1919,206999,431.2479167,G5,68,541,1.127083333,raw_midi_overlapped,2,
1920,207001,431.2520833,C4,51,383,0.7979166667,raw_midi,2,
1921,207168,431.6,G3,55,220,0.4583333333,raw_midi,3,
1922,207309,431.89375,E3,65,2,0.004166666667,raw_midi,1,
1923,207476,432.2416667,A5,79,77,0.1604166667,raw_midi,2,
1924,207489,432.26875,G3,63,81,0.16875,raw_midi,2,
1925,207540,432.375,G5,81,1,0.002083333333,raw_midi,3,
1926,207636,432.575,F5,83,55,0.1145833333,raw_midi,4,
1927,207641,432.5854167,C4,59,147,0.30625,raw_midi,2,
1928,207809,432.9354167,G3,61,40,0.08333333333,raw_midi,3,
1929,207815,432.9479167,E5,77,36,0.075,raw_midi,4,
1930,208008,433.35,E5,71,1262,2.629166667,raw_midi,1,
1931,208013,433.3604167,F3,53,750,1.5625,raw_midi,1,
1932,208228,433.8083333,A3,60,333,0.69375,raw_midi_overlapped,2,
1933,208371,434.10625,D5,64,1022,2.129166667,raw_midi_overlapped,2,
1934,208400,434.1666667,D4,54,364,0.7583333333,raw_midi,2,
1935,208561,434.5020833,A3,62,3,0.00625,raw_midi,3,
1936,208739,434.8729167,F#3,64,691,1.439583333,raw_midi,1,
1937,208896,435.2,A3,65,295,0.6145833333,raw_midi_overlapped,2,
1938,209033,435.4854167,C5,83,300,0.625,raw_midi,3,
1939,209065,435.5520833,D4,59,365,0.7604166667,raw_midi,2,
1940,209191,435.8145833,A3,67,2,0.004166666667,raw_midi,3,
1941,209264,435.9666667,B4,70,165,0.34375,raw_midi,4,
1942,209333,436.1104167,C5,79,96,0.2,raw_midi,4,
1943,209393,436.2354167,D5,78,2,0.004166666667,raw_midi,4,
1944,209436,436.325,G3,60,780,1.625,raw_midi_overlapped,1,
1945,209483,436.4229167,C5,79,2677,5.577083333,raw_midi,1,
1946,209690,436.8541667,B3,61,343,0.7145833333,raw_midi,2,
1947,209843,437.1729167,B4,76,1170,2.4375,raw_midi,2,
1948,209878,437.2458333,D4,52,736,1.533333333,raw_midi,2,
1949,210038,437.5791667,B3,74,352,0.7333333333,raw_midi_overlapped,3,
1950,210216,437.95,G3,61,4,0.008333333333,raw_midi,1,
1951,210390,438.3125,B3,76,5,0.01041666667,raw_midi,2,
1952,210561,438.66875,G5,95,404,0.8416666667,raw_midi_overlapped,3,
1953,210579,438.70625,E4,64,434,0.9041666667,raw_midi,2,
1954,210728,439.0166667,B3,66,285,0.59375,raw_midi,3,
1955,210965,439.5104167,G5,81,4,0.008333333333,raw_midi,1,
1956,210981,439.54375,A3,66,659,1.372916667,raw_midi,1,
1957,211156,439.9083333,C4,65,318,0.6625,raw_midi,2,
1958,211321,440.2520833,F#5,89,973,2.027083333,raw_midi,2,
1959,211329,440.26875,E4,57,1119,2.33125,raw_midi,2,
1960,211475,440.5729167,C4,74,320,0.6666666667,raw_midi,3,
1961,211641,440.91875,A3,72,807,1.68125,raw_midi,1,
1962,211796,441.2416667,C4,70,320,0.6666666667,raw_midi,2,
1963,211950,441.5625,E5,90,285,0.59375,raw_midi_overlapped,3,
1964,211971,441.60625,F#4,57,460,0.9583333333,raw_midi,2,
1965,212125,441.9270833,C4,59,305,0.6354166667,raw_midi,3,
1966,212171,442.0229167,D5,73,603,1.25625,raw_midi,4,
1967,212235,442.15625,E5,79,1,0.002083333333,raw_midi,4,
1968,212295,442.28125,F#5,85,1554,3.2375,raw_midi,4,
1969,212399,442.4979167,E5,79,1,0.002083333333,raw_midi,1,
1970,212404,442.5083333,B3,69,701,1.460416667,raw_midi_overlapped,1,
1971,212619,442.95625,D4,74,315,0.65625,raw_midi_overlapped,2,
1972,212775,443.28125,D5,89,1060,2.208333333,raw_midi,2,
1973,212779,443.2895833,F#4,65,1055,2.197916667,raw_midi,2,
1974,212934,443.6125,D4,74,5,0.01041666667,raw_midi,3,
1975,213105,443.96875,B3,84,5,0.01041666667,raw_midi,1,
1976,213268,444.3083333,D4,75,346,0.7208333333,raw_midi,2,
1977,213440,444.6666667,B5,101,361,0.7520833333,raw_midi,3,
1978,213441,444.66875,G4,71,734,1.529166667,raw_midi,2,
1979,213615,445.03125,D4,62,223,0.4645833333,raw_midi,3,
1980,213803,445.4229167,B5,99,901,1.877083333,raw_midi,1,
1981,213818,445.4541667,C4,76,717,1.49375,raw_midi,1,
1982,214059,445.95625,E4,71,315,0.65625,raw_midi_overlapped,2,
1983,214190,446.2291667,A5,98,1151,2.397916667,raw_midi,2,
1984,214228,446.3083333,A4,56,1128,2.35,raw_midi,2,
1985,214374,446.6125,E4,62,4,0.008333333333,raw_midi,3,
1986,214565,447.0104167,C#4,59,778,1.620833333,raw_midi,1,
1987,214730,447.3541667,E4,60,3,0.00625,raw_midi,2,
1988,214901,447.7104167,G5,79,417,0.86875,raw_midi,3,
1989,215321,448.5854167,G5,63,727,1.514583333,raw_midi,1,
1990,215363,448.6729167,D4,42,663,1.38125,raw_midi,1,
1991,215525,449.0104167,A4,45,339,0.70625,raw_midi,2,
1992,215664,449.3,F#5,66,1065,2.21875,raw_midi,2,
1993,215721,449.41875,D5,51,305,0.6354166667,raw_midi,2,
1994,215864,449.7166667,A4,54,864,1.8,raw_midi,3,
1995,216033,450.06875,D4,49,692,1.441666667,raw_midi_overlapped,1,
1996,216203,450.4229167,G4,50,330,0.6875,raw_midi_overlapped,2,
1997,216336,450.7,E5,65,382,0.7958333333,raw_midi_overlapped,3,
1998,216388,450.8083333,C#5,55,341,0.7104166667,raw_midi,2,
1999,216533,451.1104167,G4,49,5,0.01041666667,raw_midi,3,
2000,216718,451.4958333,E5,60,2,0.004166666667,raw_midi,1,
2001,216725,451.5104167,D4,52,1,0.002083333333,raw_midi,1,
2002,216910,451.8958333,F#4,46,346,0.7208333333,raw_midi,2,
2003,217088,452.2666667,D5,71,572,1.191666667,raw_midi,3,
2004,217099,452.2895833,A4,45,551,1.147916667,raw_midi,2,
2005,217261,452.6270833,F#4,48,860,1.791666667,raw_midi,3,
2006,217454,453.0291667,D4,60,684,1.425,raw_midi_overlapped,1,
2007,217558,453.2458333,G5,66,256,0.5333333333,raw_midi,1,
2008,217654,453.4458333,A5,68,187,0.3895833333,raw_midi_overlapped,2,
2009,217655,453.4479167,A4,55,340,0.7083333333,raw_midi_overlapped,2,
2010,217745,453.6354167,B5,76,385,0.8020833333,raw_midi,2,
2011,217838,453.8291667,C#5,65,408,0.85,raw_midi,2,
2012,217841,453.8354167,A5,83,2,0.004166666667,raw_midi,2,
2013,217955,454.0729167,G5,77,138,0.2875,raw_midi_overlapped,3,
2014,217995,454.15625,A4,48,1,0.002083333333,raw_midi,3,
2015,218093,454.3604167,G5,69,3,0.00625,raw_midi,1,
2016,218138,454.4541667,D4,47,2,0.004166666667,raw_midi,1,
2017,218304,454.8,A4,55,331,0.6895833333,raw_midi_overlapped,2,
2018,218445,455.09375,F#5,67,174,0.3625,raw_midi,3,
2019,218488,455.1833333,D5,46,130,0.2708333333,raw_midi,2,
2020,218630,455.4791667,D4,40,151,0.3145833333,raw_midi_overlapped,1,
2021,218635,455.4895833,A4,56,5,0.01041666667,raw_midi,3,
2022,218781,455.79375,D4,55,3,0.00625,raw_midi,1,
2023,218861,455.9604167,E5,62,137,0.2854166667,raw_midi,1,
2024,218975,456.1979167,G4,56,308,0.6416666667,raw_midi,2,
2025,218979,456.20625,F#5,73,49,0.1020833333,raw_midi,2,
2026,219083,456.4229167,G5,73,335,0.6979166667,raw_midi,2,
2027,219113,456.4854167,C#5,58,318,0.6625,raw_midi,2,
2028,219183,456.63125,F#5,68,263,0.5479166667,raw_midi,2,
2029,219280,456.8333333,E5,70,161,0.3354166667,raw_midi_overlapped,3,
2030,219284,456.8416667,G4,39,145,0.3020833333,raw_midi,3,
2031,219433,457.1520833,D4,47,3,0.00625,raw_midi,1,
2032,219441,457.16875,E5,65,5,0.01041666667,raw_midi,1,
2033,219611,457.5229167,F#4,45,320,0.6666666667,raw_midi_overlapped,2,
2034,219788,457.8916667,D5,63,1107,2.30625,raw_midi,3,
2035,219795,457.90625,A4,49,466,0.9708333333,raw_midi,2,
2036,219931,458.1895833,F#4,43,4,0.008333333333,raw_midi,3,
2037,220096,458.5333333,D4,64,645,1.34375,raw_midi,1,
